재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 1분기 3개월	당기 1분기 누적	전기 1분기 3개월	전기 1분기 누적	전기	전전기
손익계산서, 기능별 분류 - 별도재무제표	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2022-03-31	1분기보고서	KRW	entity00401731_udf_IS_20171025193444362_TotalSellingGeneralAdministrativeExpenses	   판매비	1,003,222,000,000	1,003,222,000,000	716,783,000,000	716,783,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2022-03-31	1분기보고서	KRW	entity00401731_udf_IS_20171025193458519_TotalSellingGeneralAdministrativeExpenses	   관리비	203,896,000,000	203,896,000,000	115,448,000,000	115,448,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2022-03-31	1분기보고서	KRW	entity00401731_udf_IS_2017102519356924_TotalSellingGeneralAdministrativeExpenses	   연구개발비	390,888,000,000	390,888,000,000	322,313,000,000	322,313,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2022-03-31	1분기보고서	KRW	entity00401731_udf_IS_20171025193515377_TotalSellingGeneralAdministrativeExpenses	   서비스비	210,899,000,000	210,899,000,000	160,591,000,000	160,591,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2022-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	727,583,000,000	727,583,000,000	294,045,000,000	294,045,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	93,370,000,000	93,370,000,000	70,776,000,000	70,776,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	금융비용	131,279,000,000	131,279,000,000	70,659,000,000	70,659,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2022-03-31	1분기보고서	KRW	dart_OtherGains	기타영업외수익	707,832,000,000	707,832,000,000	213,460,000,000	213,460,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2022-03-31	1분기보고서	KRW	dart_OtherLosses	기타영업외비용	351,457,000,000	351,457,000,000	266,044,000,000	266,044,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	1,046,049,000,000	1,046,049,000,000	241,578,000,000	241,578,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	244,268,000,000	244,268,000,000	52,911,000,000	52,911,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2022-03-31	1분기보고서	KRW	entity00401731_udf_IS_2021720131946538_IncomeStatementAbstract	계속영업당기순이익	801,781,000,000	801,781,000,000	188,667,000,000	188,667,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2022-03-31	1분기보고서	KRW	entity00401731_udf_IS_202172013225745_IncomeStatementAbstract	중단영업당기순손실	-21,486,000,000	-21,486,000,000	-213,596,000,000	-213,596,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)	780,295,000,000	780,295,000,000	-24,929,000,000	-24,929,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 별도재무제표	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)						
손익계산서, 기능별 분류 - 별도재무제표	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2022-03-31	1분기보고서	KRW	entity00401731_udf_IS_20171025193559532_BasicEarningsLossPerShare	      보통주기본주당이익(손실)	4,333	4,333	-140	-140		
손익계산서, 기능별 분류 - 별도재무제표	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2022-03-31	1분기보고서	KRW	entity00401731_udf_IS_2021720144244750_udf_IS_20171025193559532_BasicEarningsLossPerShare	         계속영업 보통주기본주당이익(손실)	4,452	4,452	1,047	1,047		
손익계산서, 기능별 분류 - 별도재무제표	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2022-03-31	1분기보고서	KRW	entity00401731_udf_IS_202172014424775_udf_IS_20171025193559532_BasicEarningsLossPerShare	         중단영업 보통주기본주당이익(손실)	-119	-119	-1,187	-1,187		
손익계산서, 기능별 분류 - 별도재무제표	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2022-03-31	1분기보고서	KRW	entity00401731_udf_IS_20171025193610302_BasicEarningsLossPerShare	      우선주기본주당이익(손실)	4,345	4,345	-127	-127		
손익계산서, 기능별 분류 - 별도재무제표	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2022-03-31	1분기보고서	KRW	entity00401731_udf_IS_202172014442769_udf_IS_20171025193610302_BasicEarningsLossPerShare	         계속영업 우선주기본주당이익(손실)	4,464	4,464	1,059	1,059		
손익계산서, 기능별 분류 - 별도재무제표	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2022-03-31	1분기보고서	KRW	entity00401731_udf_IS_202172014447385_udf_IS_20171025193610302_BasicEarningsLossPerShare	         중단영업 우선주기본주당이익(손실)	-119	-119	-1,186	-1,186		
손익계산서, 기능별 분류 - 별도재무제표	[037560]	LG헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2022-03-31	1분기보고서	KRW	ifrs-full_Revenue	영업수익	285,590,419,120	285,590,419,120	257,328,460,210	257,328,460,210		
손익계산서, 기능별 분류 - 별도재무제표	[037560]	LG헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2022-03-31	1분기보고서	KRW	ifrs-full_CostOfSales	영업비용	272,968,324,563	272,968,324,563	247,093,446,612	247,093,446,612		
손익계산서, 기능별 분류 - 별도재무제표	[037560]	LG헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2022-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	12,622,094,557	12,622,094,557	10,235,013,598	10,235,013,598		
손익계산서, 기능별 분류 - 별도재무제표	[037560]	LG헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2022-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	금융수익-유효이자율법에따른이자수익	1,033,489,355	1,033,489,355	970,083,378	970,083,378		
손익계산서, 기능별 분류 - 별도재무제표	[037560]	LG헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2022-03-31	1분기보고서	KRW	entity00222532_udf_IS_201842594932302_IncomeStatementAbstract	금융수익-기타	531,009,124	531,009,124	571,035,565	571,035,565		
손익계산서, 기능별 분류 - 별도재무제표	[037560]	LG헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2022-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	금융비용	2,662,784,561	2,662,784,561	4,183,821,376	4,183,821,376		
손익계산서, 기능별 분류 - 별도재무제표	[037560]	LG헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2022-03-31	1분기보고서	KRW	entity00222532_udf_IS_201711716251378_IncomeStatementAbstract	기타영업외수익	467,629,394	467,629,394	1,548,892,770	1,548,892,770		
손익계산서, 기능별 분류 - 별도재무제표	[037560]	LG헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2022-03-31	1분기보고서	KRW	entity00222532_udf_IS_2017117162512113_IncomeStatementAbstract	기타영업외비용	370,084,395	370,084,395	847,010,952	847,010,952		
손익계산서, 기능별 분류 - 별도재무제표	[037560]	LG헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2022-03-31	1분기보고서	KRW	entity00222532_udf_IS_2017117162525187_IncomeStatementAbstract	지분법 손실	194,210,487	194,210,487	83,981,576	83,981,576		
손익계산서, 기능별 분류 - 별도재무제표	[037560]	LG헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2022-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	11,427,142,987	11,427,142,987	8,210,211,407	8,210,211,407		
손익계산서, 기능별 분류 - 별도재무제표	[037560]	LG헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2022-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	2,283,656,158	2,283,656,158	1,754,991,809	1,754,991,809		
손익계산서, 기능별 분류 - 별도재무제표	[037560]	LG헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2022-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)	9,143,486,829	9,143,486,829	6,455,219,598	6,455,219,598		
손익계산서, 기능별 분류 - 별도재무제표	[037560]	LG헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2022-03-31	1분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 별도재무제표	[037560]	LG헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2022-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본및희석주당이익(손실)	118	118	83	83		
손익계산서, 기능별 분류 - 별도재무제표	[051910]	LG화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_Revenue	매출	6,314,004,000,000	6,314,004,000,000	4,442,402,000,000	4,442,402,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[051910]	LG화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_CostOfSales	매출원가	4,834,388,000,000	4,834,388,000,000	3,157,992,000,000	3,157,992,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[051910]	LG화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_GrossProfit	매출총이익	1,479,616,000,000	1,479,616,000,000	1,284,410,000,000	1,284,410,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[051910]	LG화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와 관리비	848,746,000,000	848,746,000,000	531,430,000,000	531,430,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[051910]	LG화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	영업이익 (손실)	630,870,000,000	630,870,000,000	752,980,000,000	752,980,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[051910]	LG화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	94,143,000,000	94,143,000,000	404,963,000,000	404,963,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[051910]	LG화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	금융비용	93,021,000,000	93,021,000,000	56,319,000,000	56,319,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[051910]	LG화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-03-31	1분기보고서	KRW	dart_OtherGains	기타영업외수익	2,329,515,000,000	2,329,515,000,000	107,574,000,000	107,574,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[051910]	LG화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-03-31	1분기보고서	KRW	dart_OtherLosses	기타영업외비용	87,448,000,000	87,448,000,000	50,576,000,000	50,576,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[051910]	LG화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세차감전순이익	2,874,059,000,000	2,874,059,000,000	1,158,622,000,000	1,158,622,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[051910]	LG화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	793,292,000,000	793,292,000,000	220,467,000,000	220,467,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[051910]	LG화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-03-31	1분기보고서	KRW	entity00356361_udf_IS_2020589925188_IncomeStatementAbstract	계속영업손익	2,080,767,000,000	2,080,767,000,000	938,155,000,000	938,155,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[051910]	LG화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-03-31	1분기보고서	KRW	entity00356361_udf_IS_202058992415_IncomeStatementAbstract	중단영업손익	-276,000,000	-276,000,000	103,272,000,000	103,272,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[051910]	LG화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	분기순이익(손실)	2,080,491,000,000	2,080,491,000,000	1,041,427,000,000	1,041,427,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[051910]	LG화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 별도재무제표	[051910]	LG화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-03-31	1분기보고서	KRW	entity00356361_udf_IS_20205891736218_EarningsPerShareAbstract	   보통주 기본 및 희석주당영업이익	26,703	26,703	13,370	13,370		
손익계산서, 기능별 분류 - 별도재무제표	[051910]	LG화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-03-31	1분기보고서	KRW	entity00356361_udf_IS_20171030172124328_EarningsPerShareAbstract	   보통주 기본 및 희석주당계속영업이익	26,707	26,707	12,044	12,044		
손익계산서, 기능별 분류 - 별도재무제표	[051910]	LG화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-03-31	1분기보고서	KRW	entity00356361_udf_IS_20205891738939_EarningsPerShareAbstract	   우선주 기본 및 희석주당영업이익	26,716	26,716	13,382	13,382		
손익계산서, 기능별 분류 - 별도재무제표	[051910]	LG화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-03-31	1분기보고서	KRW	entity00356361_udf_IS_20171030172126562_EarningsPerShareAbstract	   우선주 기본 및 희석주당계속영업이익	26,719	26,719	12,056	12,056		
손익계산서, 기능별 분류 - 별도재무제표	[108320]	LX세미콘	코스닥시장상장법인	261	반도체 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_Revenue	수익(매출액)	585,084,729,392	585,084,729,392	405,623,574,114	405,623,574,114		
손익계산서, 기능별 분류 - 별도재무제표	[108320]	LX세미콘	코스닥시장상장법인	261	반도체 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_CostOfSales	매출원가	376,420,539,520	376,420,539,520	290,674,312,143	290,674,312,143		
손익계산서, 기능별 분류 - 별도재무제표	[108320]	LX세미콘	코스닥시장상장법인	261	반도체 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_GrossProfit	매출총이익	208,664,189,872	208,664,189,872	114,949,261,971	114,949,261,971		
손익계산서, 기능별 분류 - 별도재무제표	[108320]	LX세미콘	코스닥시장상장법인	261	반도체 제조업	12	2022-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	80,863,278,528	80,863,278,528	55,858,775,321	55,858,775,321		
손익계산서, 기능별 분류 - 별도재무제표	[108320]	LX세미콘	코스닥시장상장법인	261	반도체 제조업	12	2022-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	127,800,911,344	127,800,911,344	59,090,486,650	59,090,486,650		
손익계산서, 기능별 분류 - 별도재무제표	[108320]	LX세미콘	코스닥시장상장법인	261	반도체 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	2,560,834,106	2,560,834,106	722,089,860	722,089,860		
손익계산서, 기능별 분류 - 별도재무제표	[108320]	LX세미콘	코스닥시장상장법인	261	반도체 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	금융원가	1,376,284,282	1,376,284,282	633,990,001	633,990,001		
손익계산서, 기능별 분류 - 별도재무제표	[108320]	LX세미콘	코스닥시장상장법인	261	반도체 제조업	12	2022-03-31	1분기보고서	KRW	dart_OtherGains	기타영업외이익	4,983,291,083	4,983,291,083	7,551,238,433	7,551,238,433		
손익계산서, 기능별 분류 - 별도재무제표	[108320]	LX세미콘	코스닥시장상장법인	261	반도체 제조업	12	2022-03-31	1분기보고서	KRW	dart_OtherLosses	기타영업외손실	5,387,345,200	5,387,345,200	2,240,861,046	2,240,861,046		
손익계산서, 기능별 분류 - 별도재무제표	[108320]	LX세미콘	코스닥시장상장법인	261	반도체 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	128,581,407,051	128,581,407,051	64,488,963,896	64,488,963,896		
손익계산서, 기능별 분류 - 별도재무제표	[108320]	LX세미콘	코스닥시장상장법인	261	반도체 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	31,565,981,350	31,565,981,350	13,863,550,840	13,863,550,840		
손익계산서, 기능별 분류 - 별도재무제표	[108320]	LX세미콘	코스닥시장상장법인	261	반도체 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)	97,015,425,701	97,015,425,701	50,625,413,056	50,625,413,056		
손익계산서, 기능별 분류 - 별도재무제표	[108320]	LX세미콘	코스닥시장상장법인	261	반도체 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 별도재무제표	[108320]	LX세미콘	코스닥시장상장법인	261	반도체 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)	5,965	5,965	3,113	3,113		
손익계산서, 기능별 분류 - 별도재무제표	[108320]	LX세미콘	코스닥시장상장법인	261	반도체 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익(손실)	5,965	5,965	3,113	3,113		
손익계산서, 기능별 분류 - 별도재무제표	[001120]	LX인터내셔널	유가증권시장상장법인	461	상품 중개업	12	2022-03-31	1분기보고서	KRW	ifrs-full_Revenue	매출액	1,071,747,812,819	1,071,747,812,819	943,893,534,753	943,893,534,753		
손익계산서, 기능별 분류 - 별도재무제표	[001120]	LX인터내셔널	유가증권시장상장법인	461	상품 중개업	12	2022-03-31	1분기보고서	KRW	ifrs-full_CostOfSales	매출원가	1,009,735,837,587	1,009,735,837,587	912,239,542,227	912,239,542,227		
손익계산서, 기능별 분류 - 별도재무제표	[001120]	LX인터내셔널	유가증권시장상장법인	461	상품 중개업	12	2022-03-31	1분기보고서	KRW	ifrs-full_GrossProfit	매출총이익	62,011,975,232	62,011,975,232	31,653,992,526	31,653,992,526		
손익계산서, 기능별 분류 - 별도재무제표	[001120]	LX인터내셔널	유가증권시장상장법인	461	상품 중개업	12	2022-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	49,379,541,347	49,379,541,347	39,378,483,272	39,378,483,272		
손익계산서, 기능별 분류 - 별도재무제표	[001120]	LX인터내셔널	유가증권시장상장법인	461	상품 중개업	12	2022-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	12,632,433,885	12,632,433,885	-7,724,490,746	-7,724,490,746		
손익계산서, 기능별 분류 - 별도재무제표	[001120]	LX인터내셔널	유가증권시장상장법인	461	상품 중개업	12	2022-03-31	1분기보고서	KRW	entity00120076_udf_IS_20193201171126_IncomeStatementAbstract	영업외손익	160,562,589,613	160,562,589,613	73,053,959,374	73,053,959,374		
손익계산서, 기능별 분류 - 별도재무제표	[001120]	LX인터내셔널	유가증권시장상장법인	461	상품 중개업	12	2022-03-31	1분기보고서	KRW	entity00120076_udf_IS_201932011737889_udf_IS_20193201171126_IncomeStatementAbstract	   금융수익	45,339,882,909	45,339,882,909	54,929,828,247	54,929,828,247		
손익계산서, 기능별 분류 - 별도재무제표	[001120]	LX인터내셔널	유가증권시장상장법인	461	상품 중개업	12	2022-03-31	1분기보고서	KRW	entity00120076_udf_IS_201932011748568_udf_IS_20193201171126_IncomeStatementAbstract	   금융원가	-41,605,346,278	-41,605,346,278	-53,671,089,637	-53,671,089,637		
손익계산서, 기능별 분류 - 별도재무제표	[001120]	LX인터내셔널	유가증권시장상장법인	461	상품 중개업	12	2022-03-31	1분기보고서	KRW	entity00120076_udf_IS_201932011758577_udf_IS_20193201171126_IncomeStatementAbstract	   지분법주식관련손익	155,518,440,203	155,518,440,203	73,650,639,526	73,650,639,526		
손익계산서, 기능별 분류 - 별도재무제표	[001120]	LX인터내셔널	유가증권시장상장법인	461	상품 중개업	12	2022-03-31	1분기보고서	KRW	entity00120076_udf_IS_2019320118996_udf_IS_20193201171126_IncomeStatementAbstract	   기타영업외손익	1,309,612,779	1,309,612,779	-1,855,418,762	-1,855,418,762		
손익계산서, 기능별 분류 - 별도재무제표	[001120]	LX인터내셔널	유가증권시장상장법인	461	상품 중개업	12	2022-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	173,195,023,498	173,195,023,498	65,329,468,628	65,329,468,628		
손익계산서, 기능별 분류 - 별도재무제표	[001120]	LX인터내셔널	유가증권시장상장법인	461	상품 중개업	12	2022-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	21,792,442,873	21,792,442,873	3,891,596,425	3,891,596,425		
손익계산서, 기능별 분류 - 별도재무제표	[001120]	LX인터내셔널	유가증권시장상장법인	461	상품 중개업	12	2022-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	분기순이익(손실)	151,402,580,625	151,402,580,625	61,437,872,203	61,437,872,203		
손익계산서, 기능별 분류 - 별도재무제표	[001120]	LX인터내셔널	유가증권시장상장법인	461	상품 중개업	12	2022-03-31	1분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당손익						
손익계산서, 기능별 분류 - 별도재무제표	[001120]	LX인터내셔널	유가증권시장상장법인	461	상품 중개업	12	2022-03-31	1분기보고서	KRW	entity00120076_udf_IS_2019320111145208_EarningsPerShareAbstract	   기본 및 희석 주당이익	4,209	4,209	1,708	1,708		
손익계산서, 기능별 분류 - 별도재무제표	[108670]	LX하우시스	유가증권시장상장법인	222	플라스틱제품 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_Revenue	매출액	727,137,000,000	727,137,000,000	656,117,000,000	656,117,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[108670]	LX하우시스	유가증권시장상장법인	222	플라스틱제품 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_CostOfSales	매출원가	564,113,000,000	564,113,000,000	491,645,000,000	491,645,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[108670]	LX하우시스	유가증권시장상장법인	222	플라스틱제품 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_GrossProfit	매출총이익	163,024,000,000	163,024,000,000	164,472,000,000	164,472,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[108670]	LX하우시스	유가증권시장상장법인	222	플라스틱제품 제조업	12	2022-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	157,066,000,000	157,066,000,000	141,799,000,000	141,799,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[108670]	LX하우시스	유가증권시장상장법인	222	플라스틱제품 제조업	12	2022-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	영업이익	5,958,000,000	5,958,000,000	22,673,000,000	22,673,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[108670]	LX하우시스	유가증권시장상장법인	222	플라스틱제품 제조업	12	2022-03-31	1분기보고서	KRW	dart_OtherGains	영업외수익	3,001,000,000	3,001,000,000	27,817,000,000	27,817,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[108670]	LX하우시스	유가증권시장상장법인	222	플라스틱제품 제조업	12	2022-03-31	1분기보고서	KRW	dart_OtherLosses	영업외비용	10,396,000,000	10,396,000,000	5,682,000,000	5,682,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[108670]	LX하우시스	유가증권시장상장법인	222	플라스틱제품 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	791,000,000	791,000,000	505,000,000	505,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[108670]	LX하우시스	유가증권시장상장법인	222	플라스틱제품 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	금융비용	4,343,000,000	4,343,000,000	4,619,000,000	4,619,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[108670]	LX하우시스	유가증권시장상장법인	222	플라스틱제품 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순손익	-4,989,000,000	-4,989,000,000	40,694,000,000	40,694,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[108670]	LX하우시스	유가증권시장상장법인	222	플라스틱제품 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	301,000,000	301,000,000	9,889,000,000	9,889,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[108670]	LX하우시스	유가증권시장상장법인	222	플라스틱제품 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_ProfitLossFromContinuingOperations	계속영업손익	-5,290,000,000	-5,290,000,000	30,805,000,000	30,805,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[108670]	LX하우시스	유가증권시장상장법인	222	플라스틱제품 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	분기순손익	-5,290,000,000	-5,290,000,000	30,805,000,000	30,805,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[108670]	LX하우시스	유가증권시장상장법인	222	플라스틱제품 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당손익						
손익계산서, 기능별 분류 - 별도재무제표	[108670]	LX하우시스	유가증권시장상장법인	222	플라스틱제품 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   보통주						
