재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 1분기 3개월	당기 1분기 누적	전기 1분기 3개월	전기 1분기 누적	전기	전전기
손익계산서, 기능별 분류 - 연결재무제표	[084670]	동양고속	유가증권시장상장법인	492	육상 여객 운송업	12	2022-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	40,632,018	40,632,018	16,128,068	16,128,068		
손익계산서, 기능별 분류 - 연결재무제표	[084670]	동양고속	유가증권시장상장법인	492	육상 여객 운송업	12	2022-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	금융원가	381,465,289	381,465,289	238,567,504	238,567,504		
손익계산서, 기능별 분류 - 연결재무제표	[084670]	동양고속	유가증권시장상장법인	492	육상 여객 운송업	12	2022-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	-5,937,918,167	-5,937,918,167	-6,212,195,986	-6,212,195,986		
손익계산서, 기능별 분류 - 연결재무제표	[084670]	동양고속	유가증권시장상장법인	492	육상 여객 운송업	12	2022-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	-1,269,089,512	-1,269,089,512	-1,327,010,629	-1,327,010,629		
손익계산서, 기능별 분류 - 연결재무제표	[084670]	동양고속	유가증권시장상장법인	492	육상 여객 운송업	12	2022-03-31	1분기보고서	KRW	ifrs-full_ProfitLossFromContinuingOperations	계속영업이익(손실)	-4,668,828,655	-4,668,828,655	-4,885,185,357	-4,885,185,357		
손익계산서, 기능별 분류 - 연결재무제표	[084670]	동양고속	유가증권시장상장법인	492	육상 여객 운송업	12	2022-03-31	1분기보고서	KRW	ifrs-full_ProfitLossFromDiscontinuedOperations	중단영업이익(손실)						
손익계산서, 기능별 분류 - 연결재무제표	[084670]	동양고속	유가증권시장상장법인	492	육상 여객 운송업	12	2022-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)	-4,668,828,655	-4,668,828,655	-4,885,185,357	-4,885,185,357		
손익계산서, 기능별 분류 - 연결재무제표	[084670]	동양고속	유가증권시장상장법인	492	육상 여객 운송업	12	2022-03-31	1분기보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[084670]	동양고속	유가증권시장상장법인	492	육상 여객 운송업	12	2022-03-31	1분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 당기순이익(손실)	-4,664,205,278	-4,664,205,278	-4,877,697,504	-4,877,697,504		
손익계산서, 기능별 분류 - 연결재무제표	[084670]	동양고속	유가증권시장상장법인	492	육상 여객 운송업	12	2022-03-31	1분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분에 귀속되는 당기순이익(손실)	-4,623,377	-4,623,377	-7,487,853	-7,487,853		
손익계산서, 기능별 분류 - 연결재무제표	[084670]	동양고속	유가증권시장상장법인	492	육상 여객 운송업	12	2022-03-31	1분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[084670]	동양고속	유가증권시장상장법인	492	육상 여객 운송업	12	2022-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본(희석)주당이익(손실)	-1,788	-1,788	-1,861	-1,861		
손익계산서, 기능별 분류 - 연결재무제표	[084670]	동양고속	유가증권시장상장법인	492	육상 여객 운송업	12	2022-03-31	1분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   기본(희석)주당이익(손실)-계속영업	-1,788	-1,788	-1,861	-1,861		
손익계산서, 기능별 분류 - 연결재무제표	[000150]	두산	유가증권시장상장법인	649	기타 금융업	12	2022-03-31	1분기보고서	KRW	ifrs-full_Revenue	매출액	3,419,515,282,488	3,419,515,282,488	2,929,728,541,772	2,929,728,541,772		
손익계산서, 기능별 분류 - 연결재무제표	[000150]	두산	유가증권시장상장법인	649	기타 금융업	12	2022-03-31	1분기보고서	KRW	ifrs-full_CostOfSales	매출원가	2,846,465,430,298	2,846,465,430,298	2,374,558,438,245	2,374,558,438,245		
손익계산서, 기능별 분류 - 연결재무제표	[000150]	두산	유가증권시장상장법인	649	기타 금융업	12	2022-03-31	1분기보고서	KRW	ifrs-full_GrossProfit	매출총이익	573,049,852,190	573,049,852,190	555,170,103,527	555,170,103,527		
손익계산서, 기능별 분류 - 연결재무제표	[000150]	두산	유가증권시장상장법인	649	기타 금융업	12	2022-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	385,229,880,371	385,229,880,371	288,164,741,777	288,164,741,777		
손익계산서, 기능별 분류 - 연결재무제표	[000150]	두산	유가증권시장상장법인	649	기타 금융업	12	2022-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	187,819,971,819	187,819,971,819	267,005,361,750	267,005,361,750		
손익계산서, 기능별 분류 - 연결재무제표	[000150]	두산	유가증권시장상장법인	649	기타 금융업	12	2022-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	148,244,696,823	148,244,696,823	306,363,419,170	306,363,419,170		
손익계산서, 기능별 분류 - 연결재무제표	[000150]	두산	유가증권시장상장법인	649	기타 금융업	12	2022-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	금융비용	287,562,324,612	287,562,324,612	283,689,957,018	283,689,957,018		
손익계산서, 기능별 분류 - 연결재무제표	[000150]	두산	유가증권시장상장법인	649	기타 금융업	12	2022-03-31	1분기보고서	KRW	dart_OtherGains	기타영업외수익	38,503,822,974	38,503,822,974	61,990,862,794	61,990,862,794		
손익계산서, 기능별 분류 - 연결재무제표	[000150]	두산	유가증권시장상장법인	649	기타 금융업	12	2022-03-31	1분기보고서	KRW	dart_OtherLosses	기타영업외비용	40,301,713,079	40,301,713,079	19,752,487,576	19,752,487,576		
손익계산서, 기능별 분류 - 연결재무제표	[000150]	두산	유가증권시장상장법인	649	기타 금융업	12	2022-03-31	1분기보고서	KRW	entity00117212_udf_IS_201711921153855_IncomeStatementAbstract	지분법적용투자이익(손실)	-5,067,121,569	-5,067,121,569	801,828,481	801,828,481		
손익계산서, 기능별 분류 - 연결재무제표	[000150]	두산	유가증권시장상장법인	649	기타 금융업	12	2022-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	41,637,332,356	41,637,332,356	332,719,027,601	332,719,027,601		
손익계산서, 기능별 분류 - 연결재무제표	[000150]	두산	유가증권시장상장법인	649	기타 금융업	12	2022-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	26,293,458,482	26,293,458,482	112,352,947,237	112,352,947,237		
손익계산서, 기능별 분류 - 연결재무제표	[000150]	두산	유가증권시장상장법인	649	기타 금융업	12	2022-03-31	1분기보고서	KRW	ifrs-full_ProfitLossFromContinuingOperations	계속영업이익(손실)	15,343,873,874	15,343,873,874	220,366,080,364	220,366,080,364		
손익계산서, 기능별 분류 - 연결재무제표	[000150]	두산	유가증권시장상장법인	649	기타 금융업	12	2022-03-31	1분기보고서	KRW	ifrs-full_ProfitLossFromDiscontinuedOperations	중단영업이익(손실)	-512,542,258	-512,542,258	181,936,148,356	181,936,148,356		
손익계산서, 기능별 분류 - 연결재무제표	[000150]	두산	유가증권시장상장법인	649	기타 금융업	12	2022-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	-당기순이익(손실)	14,831,331,616	14,831,331,616	402,302,228,720	402,302,228,720		
손익계산서, 기능별 분류 - 연결재무제표	[000150]	두산	유가증권시장상장법인	649	기타 금융업	12	2022-03-31	1분기보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[000150]	두산	유가증권시장상장법인	649	기타 금융업	12	2022-03-31	1분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 당기순이익(손실)	-12,727,530,260	-12,727,530,260	180,403,354,706	180,403,354,706		
손익계산서, 기능별 분류 - 연결재무제표	[000150]	두산	유가증권시장상장법인	649	기타 금융업	12	2022-03-31	1분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분에 귀속되는 당기순이익(손실)	27,558,861,876	27,558,861,876	221,898,874,014	221,898,874,014		
손익계산서, 기능별 분류 - 연결재무제표	[000150]	두산	유가증권시장상장법인	649	기타 금융업	12	2022-03-31	1분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[000150]	두산	유가증권시장상장법인	649	기타 금융업	12	2022-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShareFromContinuingOperations	   계속영업기본주당이익(손실)						
손익계산서, 기능별 분류 - 연결재무제표	[000150]	두산	유가증권시장상장법인	649	기타 금융업	12	2022-03-31	1분기보고서	KRW	entity00117212_udf_IS_2019515121230373_BasicEarningsLossPerShareFromContinuingOperations	      보통주기본주당계속영업이익(손실)	-685	-685	1,630	1,630		
손익계산서, 기능별 분류 - 연결재무제표	[000150]	두산	유가증권시장상장법인	649	기타 금융업	12	2022-03-31	1분기보고서	KRW	entity00117212_udf_IS_2019515121236840_BasicEarningsLossPerShareFromContinuingOperations	      구형우선주기본주당계속영업이익(손실)	-685	-685	1,630	1,630		
손익계산서, 기능별 분류 - 연결재무제표	[000150]	두산	유가증권시장상장법인	649	기타 금융업	12	2022-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations	   중단영업기본주당이익(손실)						
손익계산서, 기능별 분류 - 연결재무제표	[000150]	두산	유가증권시장상장법인	649	기타 금융업	12	2022-03-31	1분기보고서	KRW	entity00117212_udf_IS_201951512131333_BasicEarningsLossPerShareFromDiscontinuedOperations	      보통주기본주당중단영업이익(손실)	-30	-30	8,505	8,505		
손익계산서, 기능별 분류 - 연결재무제표	[000150]	두산	유가증권시장상장법인	649	기타 금융업	12	2022-03-31	1분기보고서	KRW	entity00117212_udf_IS_2019515121321103_BasicEarningsLossPerShareFromDiscontinuedOperations	      구형우선주기본주당중단영업이익(손실)	-30	-30	8,505	8,505		
손익계산서, 기능별 분류 - 연결재무제표	[000150]	두산	유가증권시장상장법인	649	기타 금융업	12	2022-03-31	1분기보고서	KRW	entity00117212_udf_IS_2019515113352571_EarningsPerShareAbstract	   보통주기본주당순이익	-715	-715	10,135	10,135		
손익계산서, 기능별 분류 - 연결재무제표	[000150]	두산	유가증권시장상장법인	649	기타 금융업	12	2022-03-31	1분기보고서	KRW	entity00117212_udf_IS_2019515113353111_EarningsPerShareAbstract	   구형우선주기본주당순이익	-715	-715	10,135	10,135		
손익계산서, 기능별 분류 - 연결재무제표	[000150]	두산	유가증권시장상장법인	649	기타 금융업	12	2022-03-31	1분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations	   계속영업희석주당이익(손실)						
손익계산서, 기능별 분류 - 연결재무제표	[000150]	두산	유가증권시장상장법인	649	기타 금융업	12	2022-03-31	1분기보고서	KRW	entity00117212_udf_IS_2019515121352815_DilutedEarningsLossPerShareFromContinuingOperations	      보통주희석주당계속영업이익(손실)	-685	-685	1,630	1,630		
손익계산서, 기능별 분류 - 연결재무제표	[000150]	두산	유가증권시장상장법인	649	기타 금융업	12	2022-03-31	1분기보고서	KRW	entity00117212_udf_IS_2019515121355471_DilutedEarningsLossPerShareFromContinuingOperations	      구형우선주희석주당계속영업이익(손실)	-685	-685	1,630	1,630		
손익계산서, 기능별 분류 - 연결재무제표	[000150]	두산	유가증권시장상장법인	649	기타 금융업	12	2022-03-31	1분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShareFromDiscontinuedOperations	   중단영업희석주당이익(손실)						
손익계산서, 기능별 분류 - 연결재무제표	[000150]	두산	유가증권시장상장법인	649	기타 금융업	12	2022-03-31	1분기보고서	KRW	entity00117212_udf_IS_2019515121347257_DilutedEarningsLossPerShareFromDiscontinuedOperations	      보통주희석주당중단영업이익(손실)	-30	-30	8,505	8,505		
손익계산서, 기능별 분류 - 연결재무제표	[000150]	두산	유가증권시장상장법인	649	기타 금융업	12	2022-03-31	1분기보고서	KRW	entity00117212_udf_IS_2019515121350280_DilutedEarningsLossPerShareFromDiscontinuedOperations	      구형우선주희석주당중단영업이익(손실)	-30	-30	8,505	8,505		
손익계산서, 기능별 분류 - 연결재무제표	[000150]	두산	유가증권시장상장법인	649	기타 금융업	12	2022-03-31	1분기보고서	KRW	entity00117212_udf_IS_2019515113437671_EarningsPerShareAbstract	   보통주희석주당순이익	-715	-715	10,135	10,135		
손익계산서, 기능별 분류 - 연결재무제표	[000150]	두산	유가증권시장상장법인	649	기타 금융업	12	2022-03-31	1분기보고서	KRW	entity00117212_udf_IS_2019515113437954_EarningsPerShareAbstract	   구형우선주희석주당순이익	-715	-715	10,135	10,135		
손익계산서, 기능별 분류 - 연결재무제표	[241560]	두산밥캣	유가증권시장상장법인	292	특수 목적용 기계 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_Revenue	매출액	1,640,821,300,000	1,640,821,300,000	1,224,799,189,000	1,224,799,189,000		
손익계산서, 기능별 분류 - 연결재무제표	[241560]	두산밥캣	유가증권시장상장법인	292	특수 목적용 기계 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_CostOfSales	매출원가	1,260,691,883,000	1,260,691,883,000	932,953,637,000	932,953,637,000		
손익계산서, 기능별 분류 - 연결재무제표	[241560]	두산밥캣	유가증권시장상장법인	292	특수 목적용 기계 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_GrossProfit	매출총이익	380,129,417,000	380,129,417,000	291,845,552,000	291,845,552,000		
손익계산서, 기능별 분류 - 연결재무제표	[241560]	두산밥캣	유가증권시장상장법인	292	특수 목적용 기계 제조업	12	2022-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	185,744,715,000	185,744,715,000	120,565,220,000	120,565,220,000		
손익계산서, 기능별 분류 - 연결재무제표	[241560]	두산밥캣	유가증권시장상장법인	292	특수 목적용 기계 제조업	12	2022-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	영업이익	194,384,702,000	194,384,702,000	171,280,332,000	171,280,332,000		
손익계산서, 기능별 분류 - 연결재무제표	[241560]	두산밥캣	유가증권시장상장법인	292	특수 목적용 기계 제조업	12	2022-03-31	1분기보고서	KRW	entity01032486_udf_IS_20171031152043961_IncomeStatementAbstract	영업외손익	-46,083,104,000	-46,083,104,000	-8,196,716,000	-8,196,716,000		
손익계산서, 기능별 분류 - 연결재무제표	[241560]	두산밥캣	유가증권시장상장법인	292	특수 목적용 기계 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	14,530,092,000	14,530,092,000	9,200,115,000	9,200,115,000		
손익계산서, 기능별 분류 - 연결재무제표	[241560]	두산밥캣	유가증권시장상장법인	292	특수 목적용 기계 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	금융비용	48,992,319,000	48,992,319,000	28,290,698,000	28,290,698,000		
손익계산서, 기능별 분류 - 연결재무제표	[241560]	두산밥캣	유가증권시장상장법인	292	특수 목적용 기계 제조업	12	2022-03-31	1분기보고서	KRW	dart_OtherGains	기타영업외수익	464,490,000	464,490,000	942,015,000	942,015,000		
손익계산서, 기능별 분류 - 연결재무제표	[241560]	두산밥캣	유가증권시장상장법인	292	특수 목적용 기계 제조업	12	2022-03-31	1분기보고서	KRW	dart_OtherLosses	기타영업외비용	12,108,063,000	12,108,063,000	3,284,839,000	3,284,839,000		
손익계산서, 기능별 분류 - 연결재무제표	[241560]	두산밥캣	유가증권시장상장법인	292	특수 목적용 기계 제조업	12	2022-03-31	1분기보고서	KRW	entity01032486_udf_IS_20171031154025168_IncomeStatementAbstract	지분법손익	22,696,000	22,696,000	13,236,691,000	13,236,691,000		
손익계산서, 기능별 분류 - 연결재무제표	[241560]	두산밥캣	유가증권시장상장법인	292	특수 목적용 기계 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익	148,301,598,000	148,301,598,000	163,083,616,000	163,083,616,000		
손익계산서, 기능별 분류 - 연결재무제표	[241560]	두산밥캣	유가증권시장상장법인	292	특수 목적용 기계 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	47,833,147,000	47,833,147,000	47,658,096,000	47,658,096,000		
손익계산서, 기능별 분류 - 연결재무제표	[241560]	두산밥캣	유가증권시장상장법인	292	특수 목적용 기계 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	분기순이익(손실)	100,468,451,000	100,468,451,000	115,425,520,000	115,425,520,000		
손익계산서, 기능별 분류 - 연결재무제표	[241560]	두산밥캣	유가증권시장상장법인	292	특수 목적용 기계 제조업	12	2022-03-31	1분기보고서	KRW	entity01032486_udf_IS_201952225744618_IncomeStatementAbstract	지배기업 소유주지분	100,468,451,000	100,468,451,000	115,425,520,000	115,425,520,000		
손익계산서, 기능별 분류 - 연결재무제표	[241560]	두산밥캣	유가증권시장상장법인	292	특수 목적용 기계 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[241560]	두산밥캣	유가증권시장상장법인	292	특수 목적용 기계 제조업	12	2022-03-31	1분기보고서	KRW	entity01032486_udf_IS_2021511101654684_IncomeStatementAbstract	기본주당이익	1,000	1,000	1,147	1,147		
손익계산서, 기능별 분류 - 연결재무제표	[241560]	두산밥캣	유가증권시장상장법인	292	특수 목적용 기계 제조업	12	2022-03-31	1분기보고서	KRW	entity01032486_udf_IS_2022513142859268_IncomeStatementAbstract	희석주당이익 (단위 : 원)	1,000,000	1,000,000	1,147,000	1,147,000		
손익계산서, 기능별 분류 - 연결재무제표	[034020]	두산에너빌리티	유가증권시장상장법인	291	일반 목적용 기계 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_Revenue	매출액	3,071,285,050,573	3,071,285,050,573	2,367,118,702,265	2,367,118,702,265		
손익계산서, 기능별 분류 - 연결재무제표	[034020]	두산에너빌리티	유가증권시장상장법인	291	일반 목적용 기계 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_CostOfSales	매출원가	2,551,539,757,319	2,551,539,757,319	1,920,556,016,979	1,920,556,016,979		
손익계산서, 기능별 분류 - 연결재무제표	[034020]	두산에너빌리티	유가증권시장상장법인	291	일반 목적용 기계 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_GrossProfit	매출총이익	519,745,293,254	519,745,293,254	446,562,685,286	446,562,685,286		
손익계산서, 기능별 분류 - 연결재무제표	[034020]	두산에너빌리티	유가증권시장상장법인	291	일반 목적용 기계 제조업	12	2022-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	327,605,358,247	327,605,358,247	204,694,379,399	204,694,379,399		
손익계산서, 기능별 분류 - 연결재무제표	[034020]	두산에너빌리티	유가증권시장상장법인	291	일반 목적용 기계 제조업	12	2022-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	192,139,935,007	192,139,935,007	241,868,305,887	241,868,305,887		
손익계산서, 기능별 분류 - 연결재무제표	[034020]	두산에너빌리티	유가증권시장상장법인	291	일반 목적용 기계 제조업	12	2022-03-31	1분기보고서	KRW	entity00159616_udf_IS_2018320152347934_IncomeStatementAbstract	금융손익	-128,514,078,962	-128,514,078,962	37,220,271,352	37,220,271,352		
손익계산서, 기능별 분류 - 연결재무제표	[034020]	두산에너빌리티	유가증권시장상장법인	291	일반 목적용 기계 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	140,669,959,510	140,669,959,510	286,485,333,176	286,485,333,176		
손익계산서, 기능별 분류 - 연결재무제표	[034020]	두산에너빌리티	유가증권시장상장법인	291	일반 목적용 기계 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	금융비용	269,184,038,472	269,184,038,472	249,265,061,824	249,265,061,824		
손익계산서, 기능별 분류 - 연결재무제표	[034020]	두산에너빌리티	유가증권시장상장법인	291	일반 목적용 기계 제조업	12	2022-03-31	1분기보고서	KRW	entity00159616_udf_IS_2018320152615254_IncomeStatementAbstract	기타영업외손익	3,792,576,976	3,792,576,976	-27,887,191,784	-27,887,191,784		
손익계산서, 기능별 분류 - 연결재무제표	[034020]	두산에너빌리티	유가증권시장상장법인	291	일반 목적용 기계 제조업	12	2022-03-31	1분기보고서	KRW	dart_OtherGains	기타영업외수익	36,387,011,789	36,387,011,789	9,597,414,062	9,597,414,062		
손익계산서, 기능별 분류 - 연결재무제표	[034020]	두산에너빌리티	유가증권시장상장법인	291	일반 목적용 기계 제조업	12	2022-03-31	1분기보고서	KRW	dart_OtherLosses	기타영업외비용	32,594,434,813	32,594,434,813	37,484,605,846	37,484,605,846		
손익계산서, 기능별 분류 - 연결재무제표	[034020]	두산에너빌리티	유가증권시장상장법인	291	일반 목적용 기계 제조업	12	2022-03-31	1분기보고서	KRW	entity00159616_udf_IS_201832015291742_IncomeStatementAbstract	지분법이익(손실)	-6,447,450,239	-6,447,450,239	26,397,890,356	26,397,890,356		
손익계산서, 기능별 분류 - 연결재무제표	[034020]	두산에너빌리티	유가증권시장상장법인	291	일반 목적용 기계 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	60,970,982,782	60,970,982,782	277,599,275,811	277,599,275,811		
손익계산서, 기능별 분류 - 연결재무제표	[034020]	두산에너빌리티	유가증권시장상장법인	291	일반 목적용 기계 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용(수익)	49,450,797,210	49,450,797,210	77,640,198,048	77,640,198,048		
손익계산서, 기능별 분류 - 연결재무제표	[034020]	두산에너빌리티	유가증권시장상장법인	291	일반 목적용 기계 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_ProfitLossFromContinuingOperations	계속영업이익(손실)	11,520,185,572	11,520,185,572	199,959,077,763	199,959,077,763		
손익계산서, 기능별 분류 - 연결재무제표	[034020]	두산에너빌리티	유가증권시장상장법인	291	일반 목적용 기계 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_ProfitLossFromDiscontinuedOperations	중단영업이익(손실)	-512,542,258	-512,542,258	48,095,241,081	48,095,241,081		
손익계산서, 기능별 분류 - 연결재무제표	[034020]	두산에너빌리티	유가증권시장상장법인	291	일반 목적용 기계 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	분기순이익(손실)	11,007,643,314	11,007,643,314	248,054,318,844	248,054,318,844		
손익계산서, 기능별 분류 - 연결재무제표	[034020]	두산에너빌리티	유가증권시장상장법인	291	일반 목적용 기계 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	분기순이익(손실)의 귀속						
손익계산서, 기능별 분류 - 연결재무제표	[034020]	두산에너빌리티	유가증권시장상장법인	291	일반 목적용 기계 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업 소유주지분	-38,346,904,725	-38,346,904,725	105,104,301,246	105,104,301,246		
손익계산서, 기능별 분류 - 연결재무제표	[034020]	두산에너빌리티	유가증권시장상장법인	291	일반 목적용 기계 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분	49,354,548,039	49,354,548,039	142,950,017,598	142,950,017,598		
손익계산서, 기능별 분류 - 연결재무제표	[034020]	두산에너빌리티	유가증권시장상장법인	291	일반 목적용 기계 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	지배기업 소유주지분 주당손익						
손익계산서, 기능별 분류 - 연결재무제표	[034020]	두산에너빌리티	유가증권시장상장법인	291	일반 목적용 기계 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)	-68	-68	281	281		
손익계산서, 기능별 분류 - 연결재무제표	[034020]	두산에너빌리티	유가증권시장상장법인	291	일반 목적용 기계 제조업	12	2022-03-31	1분기보고서	KRW	entity00159616_udf_IS_20225314124291_BasicEarningsLossPerShare	      계속영업이익(손실)	-67	-67	253	253		
손익계산서, 기능별 분류 - 연결재무제표	[034020]	두산에너빌리티	유가증권시장상장법인	291	일반 목적용 기계 제조업	12	2022-03-31	1분기보고서	KRW	entity00159616_udf_IS_202253141256978_BasicEarningsLossPerShare	      중단영업이익(손실)	-1	-1	28	28		
손익계산서, 기능별 분류 - 연결재무제표	[034020]	두산에너빌리티	유가증권시장상장법인	291	일반 목적용 기계 제조업	12	2022-03-31	1분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익(손실)	-68	-68	281	281		
손익계산서, 기능별 분류 - 연결재무제표	[034020]	두산에너빌리티	유가증권시장상장법인	291	일반 목적용 기계 제조업	12	2022-03-31	1분기보고서	KRW	entity00159616_udf_IS_202253141313741_DilutedEarningsLossPerShare	      계속영업이익(손실)	-67	-67	253	253		
손익계산서, 기능별 분류 - 연결재무제표	[034020]	두산에너빌리티	유가증권시장상장법인	291	일반 목적용 기계 제조업	12	2022-03-31	1분기보고서	KRW	entity00159616_udf_IS_202253141330609_DilutedEarningsLossPerShare	      중단영업이익(손실)	-1	-1	28	28		
손익계산서, 기능별 분류 - 연결재무제표	[003160]	디아이	유가증권시장상장법인	272	측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외	12	2022-03-31	1분기보고서	KRW	ifrs-full_Revenue	매출액	55,247,776,773	55,247,776,773	51,846,812,448	51,846,812,448		
손익계산서, 기능별 분류 - 연결재무제표	[003160]	디아이	유가증권시장상장법인	272	측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외	12	2022-03-31	1분기보고서	KRW	ifrs-full_CostOfSales	매출원가	39,321,750,751	39,321,750,751	37,691,738,912	37,691,738,912		
손익계산서, 기능별 분류 - 연결재무제표	[003160]	디아이	유가증권시장상장법인	272	측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외	12	2022-03-31	1분기보고서	KRW	ifrs-full_GrossProfit	매출총이익	15,926,026,022	15,926,026,022	14,155,073,536	14,155,073,536		
손익계산서, 기능별 분류 - 연결재무제표	[003160]	디아이	유가증권시장상장법인	272	측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외	12	2022-03-31	1분기보고서	KRW	entity00118275_udf_IS_20171110113337334_IncomeStatementAbstract	연구개발비	1,405,525,370	1,405,525,370	1,551,350,437	1,551,350,437		
손익계산서, 기능별 분류 - 연결재무제표	[003160]	디아이	유가증권시장상장법인	272	측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외	12	2022-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	9,462,924,452	9,462,924,452	8,648,662,947	8,648,662,947		
손익계산서, 기능별 분류 - 연결재무제표	[003160]	디아이	유가증권시장상장법인	272	측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외	12	2022-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	5,057,576,200	5,057,576,200	3,955,060,152	3,955,060,152		
